Price,Close,High,Low,Open,Volume
Ticker,VWS.CO,VWS.CO,VWS.CO,VWS.CO,VWS.CO
Date,,,,,
11/26/20,234.137543,236.404014,230.787081,235.714217,1810605
11/27/20,243.203461,243.597626,231.378333,234.531697,3347190
11/30/20,251.382523,253.451926,243.203473,243.79472,6099860
12/1/20,244.977234,253.648982,244.977234,252.26939,3853675
12/2/20,244.780136,252.072307,242.119485,243.696175,2529165
12/3/20,235.615677,247.046625,235.615677,245.667032,3392075
12/4/20,238.867569,238.867569,234.334612,237.586526,3124190
12/7/20,244.287415,245.765555,239.458827,239.458827,2324775
12/8/20,244.385956,247.046606,242.710733,245.765548,1849465
12/9/20,245.07576,248.524755,242.71074,246.750983,2299490
12/10/20,241.035522,247.539334,236.404002,246.159741,2885065
12/11/20,246.652451,246.652451,240.838421,242.41511,2600590
12/14/20,250.002899,250.199982,244.583049,248.524758,2031110
12/15/20,253.8461,253.8461,246.751011,250.69272,2345795
12/16/20,254.535858,256.900908,251.973756,254.240242,2316510
12/17/20,258.181976,260.941161,255.718408,257.787811,2765490
12/18/20,262.714935,264.291625,258.083415,260.054269,4496675
12/21/20,266.065338,266.065338,256.506682,260.251324,2424990
12/22/20,276.510895,276.707962,266.85369,267.346403,2398120
12/23/20,274.145874,283.014719,271.091044,280.846767,2312115
12/28/20,290.70105,290.70105,276.412354,278.186111,2395990
12/29/20,287.547699,294.248623,285.182679,292.770482,2091045
12/30/20,283.704529,290.208355,283.704529,285.97103,2342115
1/4/21,290.996674,293.066077,283.408901,284.788494,3747495
1/5/21,288.434601,292.080664,284.59141,291.095237,3232730
1/6/21,297.59906,299.569915,294.248613,294.248613,3536290
1/7/21,307.453308,308.340187,301.442196,304.299929,4105055
1/8/21,307.453308,316.322154,306.467881,309.424163,4121840
1/11/21,299.865509,306.7635,293.952945,305.482457,3479455
1/12/21,280.945343,300.456792,280.058464,298.584487,5780605
1/13/21,287.547699,287.547699,269.612939,277.496358,6029795
1/14/21,284.985596,288.336043,282.916192,287.547683,3260520
1/15/21,268.627472,281.832191,266.065355,277.003603,5425975
1/18/21,271.189575,273.16043,262.517798,266.459507,3034365
1/19/21,280.945343,281.14241,270.401258,274.244419,3578310
1/20/21,282.423492,287.054983,275.131336,286.562269,4032815
1/21/21,293.558807,293.657356,284.985607,285.773937,3713295
1/22/21,288.335999,295.036891,285.773882,293.361683,2753535
1/25/21,286.759338,292.967518,283.014727,292.967518,3033415
1/26/21,276.90506,285.182643,276.11673,282.620526,2672740
1/27/21,261.433868,275.426949,255.028591,275.3284,6185875
1/28/21,268.036224,269.218749,243.597624,254.634407,5640105
1/29/21,262.911987,268.036221,258.477565,264.784323,3516595
2/1/21,261.729492,267.642056,259.068826,263.700347,2637585
2/2/21,266.656616,270.302679,263.30617,265.079927,2510185
2/3/21,271.189575,274.540022,266.459507,268.430361,2760060
2/4/21,263.8974,276.707954,263.8974,272.963342,2643820
2/5/21,263.306183,269.021649,260.546968,265.07994,2690580
2/8/21,261.926544,264.193045,253.74751,263.306166,3895980
2/9/21,251.875214,257.097966,251.875214,256.211088,4598990
2/10/21,242.119492,250.889804,237.783617,250.889804,6346130
2/11/21,256.21109,256.309639,237.783603,237.980686,4125230
2/12/21,256.408203,261.236791,252.663561,260.152815,3517945
2/15/21,260.349915,262.123672,257.787797,259.16739,2353970
2/16/21,269.317291,269.908554,259.857212,262.123683,3328570
2/17/21,263.207642,271.189609,262.123666,269.612919,3031155
2/18/21,255.718384,266.8537,255.718384,260.744069,3082570
2/19/21,251.185425,256.21111,245.469958,255.816945,3709750
2/22/21,242.513657,250.199977,242.513657,250.002895,2754260
2/23/21,234.137543,243.104923,225.564313,238.966131,6154125
2/24/21,222.706573,236.108391,222.21386,232.757929,5455205
2/25/21,233.250626,236.601087,226.648266,226.648266,4889940
2/26/21,227.535156,232.462293,223.889078,231.969579,5015665
3/1/21,231.279785,235.91129,228.816217,231.181251,3037955
3/2/21,226.451202,232.85648,225.85994,231.772504,2802725
3/3/21,214.823151,227.535157,213.34501,226.943909,4685300
3/4/21,213.837723,218.469228,210.191645,211.472703,4495425
3/5/21,205.461594,213.443561,205.165962,211.177075,5246915
3/8/21,210.19165,211.669791,201.914052,208.910592,3743035
3/9/21,224.184708,226.451193,209.30475,214.428984,5249625
3/10/21,226.549728,228.520583,219.651737,225.564301,3455605
3/11/21,234.33461,237.290892,224.381788,226.352643,4650120
3/12/21,231.181244,235.320035,227.535151,235.122953,2847620
3/15/21,229.604553,236.896709,228.619126,236.896709,2928020
3/16/21,230.787064,231.575408,225.465762,229.407471,3689955
3/17/21,217.385269,230.294358,213.345011,229.998727,5635775
3/18/21,216.3013,221.129888,212.458139,220.735723,4258490
3/19/21,219.848831,222.016768,211.472699,214.626064,5664980
