Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Date,,,,,
2/7/21,1614.22778,1690.03662,1501.75024,1677.60571,3.99E+10
2/8/21,1746.61682,1770.59082,1571.57996,1613.64221,4.80E+10
2/9/21,1768.03503,1815.96362,1711.62061,1746.92615,4.42E+10
2/10/21,1744.24341,1826.69678,1686.54236,1768.03979,4.19E+10
2/11/21,1783.79797,1806.53906,1708.6792,1743.71423,3.60E+10
2/12/21,1843.53259,1861.35693,1744.16895,1783.48914,3.79E+10
2/13/21,1814.10986,1871.60352,1770.61206,1843.98682,3.54E+10
2/14/21,1805.08411,1848.15405,1789.91418,1814.37231,3.14E+10
2/15/21,1779.79102,1833.83057,1683.90662,1804.67676,3.90E+10
2/16/21,1781.0675,1824.51868,1729.64197,1778.94556,3.43E+10
2/17/21,1848.45825,1853.6676,1736.70581,1781.3501,3.60E+10
2/18/21,1937.44922,1949.90344,1848.2063,1848.2063,2.83E+10
2/19/21,1960.16479,1969.547,1896.68445,1938.85986,2.63E+10
2/20/21,1919.53406,2036.2865,1830.53149,1959.90295,3.47E+10
2/21/21,1935.60107,1974.25964,1890.36816,1918.6731,2.36E+10
2/22/21,1781.99292,1936.45374,1580.62659,1935.55786,4.24E+10
2/23/21,1570.20398,1781.40906,1378.84094,1781.40906,5.20E+10
2/24/21,1626.57568,1710.98376,1511.01892,1571.47644,3.13E+10
2/25/21,1475.70374,1670.22412,1465.05896,1625.39392,2.45E+10
2/26/21,1446.03369,1559.02893,1407.97925,1478.65332,3.14E+10
2/27/21,1459.97314,1524.93237,1433.78699,1446.92944,2.07E+10
2/28/21,1416.04895,1468.39148,1300.47217,1459.86047,2.76E+10
3/1/21,1564.70764,1567.69458,1416.41614,1417.15112,2.40E+10
3/2/21,1492.60876,1597.61011,1461.32544,1564.06348,2.25E+10
3/3/21,1575.85315,1650.3606,1481.90576,1491.45117,2.27E+10
3/4/21,1541.91431,1622.95386,1511.10339,1574.62378,2.29E+10
3/5/21,1533.27502,1547.87817,1450.89136,1541.54175,2.11E+10
3/6/21,1654.74158,1669.10657,1519.14111,1532.3728,2.27E+10
3/7/21,1723.15381,1730.92419,1636.56445,1655.39246,2.38E+10
3/8/21,1834.72791,1835.19214,1670.94202,1724.22925,2.76E+10
3/9/21,1868.04883,1868.04883,1804.26636,1835.14807,2.35E+10
3/10/21,1799.16626,1873.80322,1766.49048,1868.48901,2.52E+10
3/11/21,1826.19495,1843.81885,1734.61707,1798.03394,2.40E+10
3/12/21,1772.10242,1839.49731,1728.98096,1826.54675,2.24E+10
3/13/21,1924.68542,1937.64551,1733.63989,1772.16638,2.50E+10
3/14/21,1854.56433,1930.77979,1845.12,1923.86377,1.93E+10
3/15/21,1791.70227,1889.19666,1749.60632,1854.08667,2.62E+10
3/16/21,1806.9718,1817.06018,1720.05322,1792.41382,2.38E+10
3/17/21,1823.44934,1839.81897,1749.17993,1807.05615,2.45E+10
3/18/21,1782.8551,1848.64612,1705.71606,1823.15845,2.33E+10
3/19/21,1817.62415,1841.19604,1746.47339,1782.56873,2.12E+10
3/20/21,1812.63464,1874.70898,1811.72864,1817.52271,2.27E+10
3/21/21,1788.21704,1823.35303,1764.13928,1812.60657,2.30E+10
3/22/21,1691.33398,1811.96826,1674.2998,1788.36218,2.36E+10
3/23/21,1678.65015,1725.10876,1662.53992,1690.87183,2.20E+10
3/24/21,1593.41345,1740.42822,1570.78796,1678.00256,3.12E+10
3/25/21,1595.35925,1625.9115,1560.37048,1593.12329,2.97E+10
3/26/21,1702.84204,1702.92285,1594.73669,1595.21008,2.25E+10
3/27/21,1716.49463,1732.82434,1674.31934,1703.03613,1.81E+10
3/28/21,1691.35596,1728.58411,1672.6604,1716.40564,1.66E+10
3/29/21,1819.68494,1837.18799,1683.71655,1691.26318,2.28E+10
3/30/21,1846.03369,1860.97473,1793.92236,1819.46631,2.25E+10
